AmPEP_AAindex_epoch25F,Classification,0.9660381086803106,0.957466007998118,0.9617520583392144,0.9236741932063304,0.979010912547176,0.9768051873208352
AmPEP_AAindex_epoch25F,Mean,0.9642013643848508,0.9617454716537284,0.9629734180192896,0.9260621497078596,0.9791416099704128,0.9765843935485368
AmPEP_AAindex_epoch50P,Classification,0.9651225593977888,0.9623514467184192,0.963737003058104,0.9276628889761483,0.9795274848797678,0.9774444370093278
AmPEP_AAindex_epoch50P,Mean,0.959914373088685,0.9571507880498704,0.958532580569278,0.9171662358950876,0.9749079849181336,0.9719870775459534
MAMP_pred_unbalance_AAindex_epoch25F,Classification,0.6654929577464789,0.8712011577424024,0.8361344537815126,0.4869702357984983,0.6421484072917467,0.8777083630582336
MAMP_pred_unbalance_AAindex_epoch25F,Mean,0.6619718309859155,0.8769898697539797,0.8403361344537815,0.493430182291621,0.6531118450958455,0.85148845315016
MAMP_pred_unbalance_AAindex_epoch50P,Classification,0.6232394366197183,0.8523878437047757,0.8133253301320528,0.4258590649135497,0.5549986775451211,0.8679895945863314
MAMP_pred_unbalance_AAindex_epoch50P,Mean,0.6161971830985915,0.861794500723589,0.8199279711884754,0.4341315146298851,0.5657230886544435,0.8757223150771488
LSTM_AAindex_epoch25F,Classification,0.9252873563218392,0.9321766561514196,0.9290657439446368,0.8569049182957061,0.9571283035225936,0.9622085644874724
LSTM_AAindex_epoch25F,Mean,0.9252873563218392,0.9542586750788644,0.9411764705882352,0.8811716977339229,0.9659311294795806,0.9698019024136724
LSTM_AAindex_epoch50P,Classification,0.9386973180076628,0.941640378548896,0.9403114186851212,0.8796269951675738,0.9547695387638296,0.9546696157704536
LSTM_AAindex_epoch50P,Mean,0.9042145593869731,0.9526813880126184,0.9307958477508652,0.8603342976170291,0.9606838784168368,0.9657166684796404
MAMP_pred_balance_AAindex_epoch25F,Classification,0.7394366197183099,0.8364688856729378,0.8199279711884754,0.4926841845514459,0.6551904656082032,0.8718266545728787
MAMP_pred_balance_AAindex_epoch25F,Mean,0.7676056338028169,0.8227206946454414,0.8133253301320528,0.4955437870426339,0.6587568080882091,0.8685755997635597
MAMP_pred_balance_AAindex_epoch50P,Classification,0.7253521126760564,0.8314037626628076,0.8133253301320528,0.4752514590129912,0.6148105760587038,0.8624964330119647
MAMP_pred_balance_AAindex_epoch50P,Mean,0.75,0.816931982633864,0.8055222088835534,0.4749638627617128,0.6427423288892342,0.844986343531522
ABP_AAindex_epoch25F,Classification,0.9256637168141592,0.9168141592920354,0.9212389380530972,0.8425108672316985,0.9453451558153628,0.935161371724924
ABP_AAindex_epoch25F,Mean,0.9221238938053096,0.8985250737463126,0.9103244837758112,0.8208775745129714,0.9479362538543415,0.941959781066994
ABP_AAindex_epoch50P,Classification,0.9191740412979352,0.8949852507374632,0.9070796460176992,0.8143975779251985,0.9565913999381656,0.9524506400048728
ABP_AAindex_epoch50P,Mean,0.9126843657817107,0.8873156342182891,0.9,0.8002575533388167,0.9363547050875992,0.9287534915289634
AFP_AAindex_epoch25F,Classification,0.9348837209302324,0.9302325581395348,0.9325581395348838,0.8651256368882188,0.967955057943834,0.9660789616008654
AFP_AAindex_epoch25F,Mean,0.9302325581395348,0.9488372093023256,0.9395348837209302,0.8792219444957677,0.9786744808523758,0.9768956192536506
AFP_AAindex_epoch50P,Classification,0.9302325581395348,0.9534883720930232,0.9418604651162792,0.8839599998785473,0.9851561547927378,0.9838399134667388
AFP_AAindex_epoch50P,Mean,0.9116279069767442,0.8976744186046511,0.9046511627906976,0.8093811226036485,0.9708703011403516,0.9671714440237966
AMP_AAindex_epoch25F,Classification,0.8794851794071763,0.8754392815306521,0.8774634146341463,0.7549319339502384,0.9571864044469108,0.9489364346147448
AMP_AAindex_epoch25F,Mean,0.8670046801872074,0.8730964467005076,0.8700487804878049,0.7401128490336348,0.9505057192312768,0.9397364219441876
AMP_AAindex_epoch50P,Classification,0.8771450858034321,0.8672393596251464,0.8721951219512195,0.7444241255012825,0.9521557300031136,0.9435398735746384
AMP_AAindex_epoch50P,Mean,0.8705148205928237,0.8574775478328778,0.864,0.7280582318955826,0.9456122192422782,0.9354250819778984
AVP_AAindex_epoch25F,Classification,0.8025682182985554,0.78330658105939,0.7929373996789727,0.5859835125098544,0.853204907330379,0.8249937520772732
AVP_AAindex_epoch25F,Mean,0.7929373996789727,0.7897271268057785,0.7913322632423756,0.582667528935123,0.8626617888676298,0.843956519610748
AVP_AAindex_epoch50P,Classification,0.7897271268057785,0.7576243980738363,0.7736757624398074,0.5476337892596691,0.8438705113925159,0.8167774116337608
AVP_AAindex_epoch50P,Mean,0.7672552166934189,0.7415730337078652,0.7544141252006421,0.50899613853215,0.8304743328850216,0.8027112119939505
Nishant_AVP_AAindex_epoch25F,Classification,0.9,0.8,0.8571428571428571,0.7071067811865475,0.8966437949845169,0.8451851851851853
Nishant_AVP_AAindex_epoch25F,Mean,0.8333333333333334,0.7555555555555555,0.8,0.5906415382668909,0.8937731692309934,0.8503703703703704
Nishant_AVP_AAindex_epoch50P,Classification,0.8,0.6888888888888889,0.7523809523809524,0.491996458451463,0.8353040604734558,0.7362962962962962
Nishant_AVP_AAindex_epoch50P,Mean,0.85,0.6222222222222222,0.7523809523809524,0.489184833985889,0.8607452217587086,0.7929629629629629
Nishant_AVP+_AAindex_epoch25F,Classification,0.8666666666666667,0.9,0.8833333333333333,0.7670929478598306,0.941444795866866,0.9380555555555554
